Subject_area	Student_teaching_region	COEFFIN
1	12	87.6801645
8	12	2.219720348
6	12	12.12069329
4	12	5.170912779
8	12	2.217730705
3	12	6.985585398
6	12	15.25988679
1	12	12.18464951
2	12	10.39100896
1	12	27.62293046
8	12	7.872180336
2	12	10.39100896
6	12	2.178447713
8	12	2.219720348
8	12	7.073666022
8	12	2.594111432
6	12	14.93280713
2	12	10.81135479
8	12	1.80070517
8	12	1.741351418
3	12	25.93140681
3	12	31.70801675
6	12	17.10121897
8	12	130.7517619391
3	12	16.22364383
4	12	7.225183159
7	12	16.00745377
1	12	26.92948119
6	12	15.25988679
8	12	2.104359363
8	12	2.219720348
3	12	31.70801675
4	12	13.48601518
8	12	2.104359363
6	12	14.11718539
1	12	26.92948119
3	12	8.970449118
3	12	20.37881397
7	12	10.46483572
2	12	10.81135479
8	12	2.104359363
6	12	15.25988679
1	12	20.17188329
1	12	27.62293046
8	12	2.219720348
8	12	2.104359363
8	12	2.104359363
1	12	6.293096438
2	12	10.81135479
6	12	8.278509872
8	14	7.872180336
1	12	23.35036523
6	12	14.93280713
6	12	15.62694185
2	12	10.88530136
8	12	2.104359363
8	12	2.104359363
8	12	2.104359363
2	12	2.800697744
7	12	8.416078687
8	12	2.219720348
8	12	6.645169368
1	12	23.39208942
7	12	7.729261914
3	12	4.088178515
8	14	14.9740607034
1	12	6.293096438
8	12	2.219720348
6	12	14.93280713
8	12	2.594111432
8	12	2.104359363
8	12	2.104359363
8	12	6.794841918
4	12	142.8840361686
8	12	7.073666022
4	12	32.3359988182
6	12	1.482235465
8	12	2.219720348
3	12	15.83252124
1	12	10.57650737
6	12	65.1049331277
8	12	2.479779244
1	12	26.92948119
7	12	7.729261914
1	12	15.22977227
8	12	7.872180336
2	12	10.81135479
8	12	7.872180336
2	12	9.516315029
8	12	2.219720348
6	12	15.25988679
8	12	2.219720348
6	12	15.25988679
8	12	2.104359363
8	12	2.219720348
5	12	15.49928552
6	12	1.482235465
5	12	1.955824934
8	12	2.219720348
1	12	11.96977399
8	12	6.794841918
3	12	31.70801675
8	14	14.9740607034
8	12	2.104359363
5	12	1.597753785
6	12	2.223956783
5	12	15.49928552
8	12	2.104359363
7	12	8.416078687
8	12	2.104359363
8	12	7.073666022
6	12	3.256535327
1	12	23.39208942
8	12	2.219720348
8	12	1.741351418
6	12	13.49702453
8	12	2.594111432
7	12	16.00745377
1	12	2.311995212
3	12	20.37881397
7	12	10.46483572
8	12	2.104359363
6	12	4.003813486
6	12	41.7912651043
5	12	15.74990451
1	12	38.44770827
7	12	10.46483572
3	12	31.70801675
2	12	10.39100896
4	12	21.62644939
6	12	12.12069329
6	12	14.93280713
2	12	2.978931564
1	12	70.74845046
8	12	2.479779244
8	12	2.219720348
8	12	1.741351418
8	12	2.104359363
2	12	10.10477622
8	12	43.6335624423
8	12	2.219720348
7	12	14.63211679
8	12	7.872180336
6	12	8.278509872
8	12	2.219720348
2	12	2.978931564
8	12	2.219720348
8	12	6.794841918
8	12	8.318922613
6	12	5.895899145
6	12	12.12069329
6	12	14.11718539
8	12	2.479779244
1	12	23.39208942
3	12	33.8501333
1	12	23.39208942
7	12	8.416078687
8	12	2.219720348
3	12	9.535497267
1	12	27.62293046
6	12	12.35307721
8	12	2.219720348
3	12	15.83252124
1	12	23.39208942
3	12	25.91757023
1	12	27.62293046
2	12	10.81135479
4	12	3.605483257
1	12	14.92174039
5	12	15.49928552
8	12	2.219720348
3	12	31.70801675
2	12	10.6675011
3	12	4.088178515
6	12	14.93280713
6	12	12.54362678
2	12	9.516315029
3	12	31.70801675
5	12	15.49928552
3	12	42.1209983338
3	12	20.37881397
8	12	2.104359363
8	14	6.645169368
8	12	2.219720348
8	12	3.75847964
1	12	23.39208942
5	12	15.74990451
1	12	4.051729833
6	12	120.0350213814
8	12	8.318922613
1	12	110.731718175
8	12	6.645169368
2	12	2.476826156
7	12	7.729261914
1	12	6.544038332
5	12	15.49928552
5	12	15.74990451
8	12	1.822260633
8	12	27.3999192084
4	12	4.418144321
5	12	15.74990451
4	12	2.425760311
3	12	4.088178515
4	12	6.291552792
8	12	2.219720348
8	12	2.219720348
1	12	19.0688918
2	12	10.81135479
6	12	22.5540153188
3	12	33.8501333
8	12	6.645169368
6	12	22.3837675
5	12	15.49928552
5	12	1.955824934
8	12	2.219720348
3	12	25.91757023
8	12	2.219720348
2	12	2.978931564
1	12	10.57650737
1	12	26.92948119
8	12	2.100260743
1	12	26.08062215
8	12	2.104359363
1	12	12.80830478
6	12	13.49702453
6	12	12.35307721
8	12	2.479779244
1	12	23.39208942
5	12	15.49928552
3	12	9.535497267
3	12	16.22364383
1	12	4.377440024
2	12	150.239054839
8	12	2.100260743
1	12	19.83875504
8	12	2.479779244
6	12	14.93280713
8	12	8.318922613
3	12	48.68342092
7	12	14.63211679
4	12	23.5446379861
7	12	14.63211679
8	12	1.67376744
7	12	8.416078687
6	12	15.25988679
4	12	14.99437975
5	12	15.49928552
6	12	4.003813486
5	12	17.0742849
8	14	14.0637425745
8	12	1.67376744
4	12	10.05692746
8	12	7.073666022
8	12	1.741351418
7	12	10.46483572
7	12	14.63211679
2	12	10.88530136
7	12	3.25694656
4	12	11.96236762
4	12	5.758172272
5	12	1.955824934
5	12	15.49928552
3	12	25.93140681
4	12	5.170912779
8	12	1.67376744
4	12	3.066512893
3	12	15.83252124
2	12	2.650826423
5	12	15.49928552
8	12	2.219720348
6	12	14.93280713
6	12	15.25988679
8	12	2.594111432
5	12	15.74990451
7	12	7.729261914
3	12	26.02464505
8	12	2.594111432
1	12	73.661844875
8	12	2.104359363
7	12	10.46483572
3	12	9.535497267
1	12	27.62293046
6	12	10.71576649
7	12	8.416078687
1	12	10.1008561
8	12	2.219720348
6	12	10.71576649
3	12	20.37881397
8	12	2.104359363
3	12	33.8501333
6	12	4.003813486
4	12	3.835270279
1	12	19.98821642
2	12	10.39100896
3	12	20.37881397
6	12	12.12069329
6	12	2.997467703
4	12	10.97925781
8	12	2.219720348
4	12	7.225183159
5	12	15.49928552
8	12	2.219720348
5	12	1.955824934
2	12	4.71375926
8	12	2.219720348
7	12	7.729261914
8	12	2.219720348
4	12	3.835270279
3	12	4.088178515
8	12	7.835150059
8	12	8.318922613
1	12	15.82239031
8	12	1.741351418
3	12	8.546289517
1	12	23.39208942
8	14	14.9740607034
8	12	2.479779244
1	12	6.293096438
8	12	7.872180336
8	12	7.073666022
8	12	2.219720348
4	12	2.845567896
8	12	7.073666022
7	12	14.63211679
6	12	5.192954366
5	12	15.49928552
1	12	6.293096438
8	12	6.645169368
1	12	11.96977399
3	12	31.70801675
6	12	10.28425916
8	12	1.80070517
1	12	6.282094463
1	12	12.53089742
7	12	14.63211679
8	12	2.104359363
8	12	2.479779244
7	12	7.729261914
7	12	3.69042086
2	12	10.39100896
8	12	2.219720348
3	12	4.088178515
2	12	2.978931564
8	12	2.104359363
6	12	69.2659733078
8	12	7.073666022
8	12	8.318922613
8	12	2.219720348
8	12	2.594111432
3	12	31.70801675
7	12	14.4576482
7	12	3.694772392
8	12	8.318922613
7	12	8.416078687
8	12	1.80070517
7	12	8.416078687
3	12	31.70801675
2	12	2.978931564
8	12	7.872180336
7	12	16.00745377
4	12	10.54598951
6	12	14.93280713
8	12	1.822260633
8	12	2.104359363
2	12	9.4245359377
8	12	2.219720348
1	12	38.44770827
3	12	16.22364383
8	12	7.872180336
5	12	1.955824934
8	12	1.741351418
8	12	2.104359363
6	12	13.49702453
1	12	23.39208942
8	12	2.219720348
8	12	1.822260633
3	12	9.535497267
8	12	2.242206496
4	12	5.758172272
8	12	23.7091154898
8	12	6.645169368
4	12	5.170912779
3	12	35.49105552
8	12	6.794841918
1	12	19.0688918
7	12	14.63211679
8	12	2.219720348
8	12	1.741351418
4	12	7.225183159
2	12	10.10477622
1	12	21.62835362
8	12	6.794841918
6	12	15.25988679
1	12	70.74845046
1	12	10.1008561
1	12	13.3409050288
8	12	2.100260743
7	12	14.4576482
8	12	1.67376744
8	12	8.318922613
8	12	7.073666022
1	12	3.154301063
6	12	17.10121897
1	12	19.98821642
1	12	6.293096438
8	12	7.835150059
8	12	8.318922613
3	12	26.69687221
1	12	27.62293046
8	12	2.219720348
6	12	14.93280713
7	12	14.63211679
8	12	2.104359363
4	12	10.05692746
8	12	2.479779244
8	12	2.219720348
1	12	23.39208942
3	12	3.474974515
6	12	15.25988679
1	12	23.39208942
8	12	2.594111432
1	12	6.293096438
2	12	2.800697744
4	12	2.845567896
5	12	17.0742849
7	12	14.63211679
2	12	9.475912582
8	12	8.318922613
1	12	19.98821642
6	12	14.93280713
4	12	13.48601518
8	12	2.594111432
3	12	25.91757023
8	12	1.67376744
2	12	10.39100896
6	12	15.62694185
8	12	2.219720348
7	12	14.63211679
4	12	8.120374486
8	12	2.104359363
8	12	7.872180336
8	12	2.104359363
1	12	27.62293046
3	12	9.535497267
6	12	12.85474693
6	12	37.0060832614
6	12	12.85474693
4	12	5.758172272
1	12	15.82239031
1	12	9.081030735
8	12	1.741351418
5	12	1.955824934
5	12	15.49928552
7	12	16.00745377
1	12	12.18464951
6	12	17.03125334
7	12	94.8211532069
7	12	16.00745377
8	12	2.219720348
8	12	6.645169368
1	12	8.082962556
2	12	10.6675011
3	12	26.02464505
6	12	13.49702453
6	12	10.71576649
2	12	10.88530136
8	12	1.741351418
3	12	6.985585398
8	12	7.073666022
3	12	33.8501333
3	12	31.70801675
6	12	13.49702453
1	12	6.293096438
6	12	15.25988679
1	12	27.62293046
5	12	15.49928552
8	12	2.242206496
3	12	20.37881397
8	12	2.104359363
7	12	58.0721834656
1	12	49.9379357
1	12	26.92948119
1	12	23.39208942
6	12	13.49702453
8	12	2.217730705
8	12	2.219720348
8	12	1.67376744
3	12	15.83252124
7	12	3.694772392
8	12	1.741351418
2	12	2.978931564
8	12	6.794841918
3	12	33.8501333
4	12	20.2549457227
8	12	2.219720348
1	12	20.4543442545
8	12	6.794841918
6	12	4.003813486
2	12	10.39100896
1	12	23.39208942
8	12	1.80070517
6	12	1.482235465
8	12	2.100260743
3	12	25.91757023
4	12	7.225183159
4	12	11.96236762
1	12	23.39208942
3	12	4.088178515
4	12	8.120374486
8	12	1.67376744
2	12	10.6675011
8	12	1.67376744
2	12	10.39100896
4	12	4.480370044
6	12	4.003813486
6	12	15.62694185
2	12	10.88530136
8	12	11.0508748731
4	12	4.0078379477
8	12	2.104359363
8	12	2.219720348
8	12	1.741351418
7	12	7.729261914
8	12	2.104359363
8	12	2.104359363
6	12	12.12069329
8	12	2.104359363
8	12	2.104359363
3	12	4.088178515
4	12	10.05692746
1	12	4.051729833
8	12	2.104359363
3	12	140.9920589633
1	12	26.92948119
8	12	7.835150059
1	12	19.98821642
6	12	15.25988679
3	12	20.37881397
8	12	2.479779244
8	12	1.741351418
6	12	15.62694185
5	12	15.49928552
2	12	2.978931564
7	12	7.729261914
1	12	23.39208942
1	12	10.57650737
1	12	70.74845046
6	12	4.003813486
1	12	8.698962012
7	12	14.4576482
8	12	1.80070517
4	12	4.418144321
5	12	15.49928552
2	12	10.39100896
5	12	15.49928552
8	12	130.7517619391
2	12	10.88530136
8	12	2.104359363
4	12	7.595604646
7	12	3.69042086
2	12	10.88530136
1	12	138.1789271299
5	12	17.0742849
4	12	4.378813389
8	12	2.104359363
3	12	33.8501333
8	14	14.9740607034
8	12	1.741351418
8	12	2.104359363
5	12	15.49928552
8	12	1.822260633
4	12	128.1706939652
1	12	15.22977227
2	12	10.88530136
2	12	10.39100896
8	12	2.219720348
8	12	2.104359363
2	12	8.68433843
8	12	2.219720348
8	12	8.318922613
6	12	13.49702453
8	12	2.219720348
5	12	15.49928552
8	12	130.7517619391
6	12	15.25988679
3	12	29.74447318
7	12	16.00745377
3	12	20.37881397
8	12	2.104359363
6	12	15.25988679
8	12	1.409429865
5	12	15.49928552
5	12	17.0742849
3	12	29.74447318
8	12	2.242206496
4	12	13.48601518
3	12	20.37881397
7	12	14.4576482
8	12	3.75847964
8	12	1.741351418
2	12	9.475912582
1	12	10.57650737
2	12	10.39100896
4	12	3.817508818
8	12	7.872180336
1	12	6.293096438
8	12	1.409429865
8	12	2.219720348
2	12	2.978931564
6	12	15.25988679
8	12	2.219720348
2	12	9.475912582
8	12	2.100260743
1	12	21.62835362
2	12	10.81135479
7	12	14.63211679
4	12	3.503220892
7	12	8.416078687
7	12	8.416078687
7	12	14.4576482
1	12	2.311995212
8	12	2.104359363
8	12	2.219720348
6	12	10.28425916
8	12	2.219720348
1	12	23.39208942
8	12	8.318922613
1	12	78.49514906
1	12	70.74845046
8	12	8.318922613
6	12	14.93280713
2	12	10.81135479
6	12	10.71576649
8	14	14.9740607034
8	12	2.219720348
3	12	15.83252124
4	12	2.425760311
2	12	10.6675011
8	12	7.872180336
1	12	49.9379357
5	12	1.955824934
3	12	15.83252124
3	12	48.68342092
8	12	8.318922613
3	12	20.37881397
7	12	7.729261914
8	12	2.594111432
6	12	4.003813486
2	12	10.81135479
1	12	6.544038332
6	12	4.038554082
5	12	15.49928552
7	12	16.00745377
8	12	2.219720348
8	12	1.741351418
8	14	6.645169368
7	12	10.46483572
3	12	29.74447318
3	12	29.74447318
3	12	25.93140681
6	12	12.85474693
7	12	16.00745377
1	12	12.53089742
2	12	2.863920882
8	12	1.741351418
4	12	47.6939331705
8	12	8.318922613
2	12	10.39100896
1	12	19.98821642
1	12	23.39208942
5	12	15.74990451
6	12	15.25988679
1	12	15.82239031
1	12	15.22977227
8	12	2.479779244
4	12	9.196377649
6	12	15.25988679
2	12	10.10477622
6	12	12.12069329
2	12	9.475912582
8	12	2.104359363
6	12	12.12069329
1	12	49.9379357
8	12	2.104359363
8	12	1.822260633
5	12	15.49928552
7	12	10.46483572
1	12	26.92948119
8	12	2.219720348
2	12	10.81135479
2	12	10.39100896
8	12	2.104359363
2	12	10.81135479
1	12	10.36284447
1	12	8.698962012
1	12	123.6225256
1	12	3.154301063
2	12	10.81135479
3	12	15.1366079075
8	12	1.409429865
7	12	8.416078687
6	12	13.0807708915
2	12	10.88530136
1	12	23.39208942
1	12	6.293096438
8	12	2.242206496
2	12	4.71375926
7	12	14.63211679
8	12	8.318922613
8	12	8.318922613
3	12	29.74447318
8	12	2.594111432
2	12	2.978931564
8	12	7.835150059
7	12	14.63211679
8	12	11.0508748731
3	12	42.1209983338
8	12	2.219720348
7	12	8.416078687
2	12	4.128369768
8	12	1.700684434
8	12	27.1557639128
8	12	1.566995887
8	12	1.566995887
8	12	1.566995887
8	12	27.1090288451
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
8	12	1.756669362
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	32.2051275407
8	12	2.116500389
4	12	3.843520551
4	12	3.843520551
4	12	3.843520551
4	12	59.5219193183
4	12	3.440573371
4	12	3.440573371
4	12	3.843520551
2	12	4.128369768
2	12	4.128369768
2	12	4.128369768
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
2	12	4.492867842
1	12	40.6173438685
5	12	19.73667977
6	12	4.430836952
6	12	4.430836952
6	12	4.430836952
6	12	4.430836952
6	12	4.430836952
6	12	4.430836952
6	12	4.430836952
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
7	12	1.308814292
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	4.891042609
6	12	5.206626161
6	12	5.206626161
6	12	5.206626161
6	12	5.206626161
6	12	5.206626161
6	12	2.392595608
6	12	3.787418858
6	12	3.787418858
1	12	42.4838104897
8	12	1.700684434
8	12	29.4218407082
8	12	27.1557639128
5	12	6.097178479
5	12	6.097178479
5	12	6.097178479
5	12	105.4811876867
5	12	105.4811876867
5	12	6.097178479
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
9	12	1.607982719
9	12	1.607982719
2	12	4.128369768
2	12	4.128369768
3	12	1.39083172
3	12	21.1631961719
3	12	1.39083172
4	12	3.48734803
4	12	3.48734803
4	12	3.48734803
4	12	3.48734803
4	12	3.48734803
4	12	4.221100507
4	12	4.221100507
4	12	64.2291779849
4	12	4.221100507
4	12	1.933768546
4	12	29.4246403081
4	12	53.0642416457
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
2	12	4.063631782
6	12	1.654259756
6	12	1.654259756
7	12	0.995832628
7	12	0.995832628
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	3.867684991
6	12	2.539917617
6	12	2.539917617
6	12	2.539917617
6	12	47.184494374
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.756669362
8	12	1.769575361
8	12	1.769575361
8	12	1.769575361
2	12	66.471621349
2	12	4.368472451
2	12	4.368472451
8	12	32.2051275407
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
8	12	1.700684434
9	12	1.607982719
9	12	1.607982719
8	12	27.1090288451
8	12	1.566995887
8	12	1.566995887
8	12	1.566995887
8	12	1.566995887
8	12	1.566995887
8	12	1.566995887
8	12	1.756669362
8	12	1.756669362
8	12	26.9262413039
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	32.2051275407
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	2.116500389
8	12	1.566995887
3	12	3.906321204
3	12	3.906321204
4	12	5.577779074
4	12	5.577779074
4	12	98.1451764723
4	12	5.577779074
4	12	5.359505506
4	12	5.359505506
2	12	4.994661402
2	12	4.994661402
2	12	4.994661402
2	12	4.994661402
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	87.1169626411
2	12	4.951024479
2	12	87.1169626411
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.951024479
2	12	4.994661402
2	12	4.994661402
2	12	4.994661402
2	12	4.994661402
2	12	4.994661402
2	12	4.951024479
2	12	4.951024479
1	12	11.9458094
4	12	4.395069888
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.8077262
8	12	3.640061097
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
8	12	3.908333581
6	12	5.809019159
6	12	6.089205086
6	12	5.809019159
6	12	5.809019159
6	12	5.809019159
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
7	12	1.558919345
7	12	27.4303467727
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
7	12	1.558919345
6	12	6.247493398
6	12	6.247493398
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.247493398
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
6	12	6.089205086
4	12	50.246779165
8	12	3.8077262
4	12	4.395069888
3	12	3.60052252
3	12	3.60052252
3	12	3.60052252
9	12	34.422285506
1	12	159.318611669
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
8	12	3.640061097
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	4.249711882
3	12	66.7943845801
3	12	4.249711882
4	12	6.505071696
4	12	6.505071696
4	12	6.505071696
4	12	7.6804010548
4	12	5.781683599
4	12	5.781683599
4	12	2.735657342
4	12	2.735657342
8	12	4.339312575
4	12	6.505071696
2	12	4.483388331
2	12	4.483388331
2	12	4.483388331
2	12	4.483388331
2	12	4.483388331
2	12	4.483388331
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	73.017780773
2	12	4.645667933
2	12	4.645667933
2	12	4.645667933
2	12	4.483388331
2	12	4.483388331
2	12	4.483388331
2	12	70.4671687677
2	12	4.645667933
2	12	73.017780773
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	5.764352253
8	12	4.339312575
8	12	4.339312575
8	12	4.339312575
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	6.0209019317
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	6.0209019317
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
6	12	5.808295275
6	12	6.433813773
6	12	6.433813773
6	12	5.40971408
6	12	5.40971408
6	12	5.40971408
6	12	5.40971408
6	12	5.40971408
6	12	5.40971408
6	12	5.40971408
6	12	6.433813773
6	12	6.433813773
6	12	5.40971408
6	12	5.40971408
1	12	10.90124615
1	12	10.90124615
1	12	10.90124615
1	12	10.90124615
1	12	10.90124615
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
1	12	3.249386348
1	12	12.05571102
1	12	12.05571102
1	12	12.05571102
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	67.0869607229
8	12	71.2381187249
8	12	4.532439089
8	12	4.532439089
8	12	4.532439089
8	12	4.268326685
8	12	4.268326685
4	12	3.211448449
1	12	12.44799779
1	12	12.44799779
1	12	12.44799779
1	12	12.44799779
3	12	4.115268785
3	12	4.115268785
3	12	5.4667319951
3	12	4.115268785
1	12	10.44521906
1	12	10.44521906
1	12	10.44521906
1	12	10.44521906
1	12	10.44521906
1	12	10.44521906
9	12	1.862476889
9	12	1.862476889
1	12	13.98237639
1	12	13.98237639
1	12	13.98237639
1	12	13.98237639
1	12	13.98237639
8	12	68.2026737332
8	12	4.339312575
8	12	4.339312575
8	12	4.339312575
8	12	4.339312575
8	12	4.339312575
8	12	4.339312575
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
8	12	4.268326685
1	12	3.339090323
1	12	3.339090323
2	12	4.798524813
2	12	4.798524813
2	12	4.798524813
2	12	4.923309615
2	12	4.923309615
2	12	4.923309615
2	12	4.923309615
2	12	4.923309615
2	12	4.923309615
2	12	3.595440266
4	12	39.7447319559
5	12	8.516423078
5	12	8.516423078
5	12	8.516423078
5	12	8.516423078
5	12	95.9517000121
5	12	8.516423078
5	12	8.516423078
5	12	8.516423078
5	12	95.9517000121
5	12	8.516423078
5	12	8.516423078
5	12	95.9517000121
1	12	4.837218827
1	12	4.837218827
2	12	4.437492969
2	12	4.437492969
2	12	4.437492969
2	12	7.5136613467
2	12	4.437492969
2	12	47.8619515682
2	12	4.211851738
2	12	4.211851738
2	12	47.8619515682
1	12	46.0273335227
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	14.380826408
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	96.513315
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	8.49317172
5	12	96.513315
5	12	96.513315
1	12	50.0338140227
1	12	3.421884592
8	12	1.680961731
8	12	1.680961731
8	12	18.9388355026
8	12	1.680961731
8	12	1.680961731
8	12	1.746235212
8	12	1.746235212
4	12	5.918332016
4	12	5.918332016
7	12	1.43511913
7	12	1.43511913
7	12	1.43511913
7	12	1.43511913
7	12	1.43511913
7	12	1.43511913
8	12	1.680961731
8	12	1.680961731
8	12	1.680961731
8	12	1.680961731
7	12	1.391005218
7	12	1.391005218
7	12	1.391005218
7	12	1.391005218
7	12	1.391005218
7	12	1.391005218
8	12	1.746235212
8	12	19.8435819545
8	12	1.746235212
8	12	1.746235212
8	12	1.746235212
8	12	1.746235212
8	12	1.746235212
8	12	1.746235212
8	12	1.746235212
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.638092991
8	12	1.638092991
8	12	1.638092991
8	12	1.638092991
8	12	1.638092991
8	12	1.638092991
8	12	1.638092991
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	16.8743162926
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	1.497720381
8	12	2.37747498
